order_lat,order_lon,wh_lat,wh_lon,hour,weekday,item_count,category,weather,traffic_index,distance_km,eta_minutes
12.89718313858574,77.67441308701163,13.040596828832559,77.64696849785793,12,4,12,Personal Care,Clear,0.298,16.222,70.9
13.031827139906857,77.5228457524318,13.058800173788457,77.4500082394501,19,0,11,Groceries,Rainy,0.68,8.441,58.1
12.967136257368802,77.49219699140608,13.03253340990257,77.57274821831187,19,2,1,Dairy,Cloudy,0.85,11.36,58.1
12.857819312818702,77.57883007490284,12.978077115572063,77.46163982511858,3,3,5,Groceries,Rainy,0.182,18.443,87.6
13.0899856048361,77.69870573653235,12.988104787785485,77.53789963924922,17,0,6,Frozen,Clear,0.367,20.779,86.5
12.886938361268026,77.54915459858023,12.954421694416013,77.74597474368181,0,0,12,Beverages,Cloudy,0.26,22.613,90.0
12.938351744113273,77.4528688826685,13.016073172122267,77.73208525496327,12,5,9,Dairy,Clear,0.235,31.465,90.0
12.946198658748926,77.64801821063644,12.931197469445902,77.65545778155277,13,0,9,Frozen,Clear,0.132,1.853,12.9
12.972357474814602,77.51001892125595,13.034914869365249,77.56005562595949,9,4,11,Groceries,Cloudy,0.871,8.819,53.3
13.046361005583542,77.61285054871749,12.976278840141372,77.5689355789965,21,2,17,Snacks,Clear,0.772,9.13,51.1
12.851522569918782,77.45446401500769,12.938296978826463,77.46146440619619,15,5,4,Personal Care,Cloudy,0.167,9.679,44.1
13.083118012834019,77.60265495668648,12.886806979551318,77.55148547545578,23,6,3,Frozen,Cloudy,0.174,22.522,90.0
13.011497365050753,77.56808254573016,12.913881477249465,77.68531535941737,10,1,11,Dairy,Clear,0.635,16.709,71.3
13.087662219787234,77.71412359609481,13.010050090732932,77.60580588610236,9,6,17,Personal Care,Clear,0.75,14.565,71.5
13.054347384354122,77.6665441398332,12.94246232638875,77.59300333281766,14,0,19,Groceries,Clear,0.287,14.774,65.7
13.081959554520804,77.46080844647088,12.858292281547955,77.47732937619718,5,6,7,Snacks,Rainy,0.209,24.935,90.0
13.00025013773392,77.68685671899165,12.932434507428004,77.72570014314182,19,3,7,Snacks,Heavy Rain,0.692,8.636,66.3
12.939327245719292,77.6873682363127,12.941589424744866,77.53492196582137,7,0,16,Dairy,Clear,0.427,16.523,74.4
12.960728515778401,77.64902286449994,12.90857522019255,77.56487084295776,2,3,3,Dairy,Clear,0.36,10.808,49.3
13.014508077596028,77.7287890207711,12.921578757184403,77.54921295580868,11,6,7,Groceries,Clear,0.119,22.032,83.9
12.956732964941583,77.69097605829984,13.026231857057212,77.54862023075151,16,4,9,Snacks,Cloudy,0.195,17.252,75.2
13.032918195866946,77.51566959938059,13.036566613470088,77.62979718642532,12,0,6,Groceries,Clear,0.287,12.37,55.1
12.872962004020007,77.5644637655073,13.089724741497982,77.63810970297614,1,5,9,Groceries,Heavy Rain,0.313,25.39,90.0
13.057496662246221,77.55497696673092,12.879522066367599,77.62956863166944,0,5,19,Beverages,Clear,0.431,21.377,90.0
12.901047159910501,77.60147234493182,12.927931251092195,77.47054943810903,17,4,18,Groceries,Clear,0.299,14.501,64.9
13.08598690238118,77.73611408605929,12.86926113149521,77.74086124473232,23,2,8,Groceries,Clear,0.354,24.104,90.0
12.888886449984316,77.63467951053434,13.003325933475429,77.66419630881971,5,4,9,Beverages,Clear,0.081,13.121,53.8
12.8822910490256,77.54388171782604,12.854097073325951,77.71481860507276,23,2,18,Personal Care,Clear,0.26,18.793,78.4
13.052969027646848,77.73245532151563,12.901339085335858,77.4979007976931,11,1,5,Groceries,Clear,0.37,30.499,90.0
13.054675456925754,77.66008144184892,12.996745011177737,77.72963242104913,3,5,11,Dairy,Heavy Rain,0.489,9.913,67.3
13.034689854970312,77.5298241570446,12.939684661838797,77.66650419995919,6,2,5,Personal Care,Cloudy,0.166,18.191,79.6
13.090132615976176,77.72195383064067,12.986094064772683,77.6002147209409,23,5,13,Groceries,Cloudy,0.283,17.543,78.3
12.917634907171355,77.55326386934082,13.01005937711606,77.4569397537142,7,4,1,Frozen,Clear,0.124,14.648,57.9
13.056662184747571,77.60486338267535,13.059735016964586,77.5259557310231,20,6,5,Beverages,Clear,0.68,8.554,45.2
12.938010132510854,77.59376685370692,12.948218805329253,77.70162241050838,15,3,15,Personal Care,Heavy Rain,0.404,11.743,78.8
12.984349656392334,77.72708926198976,12.919724228659655,77.56375450990102,19,2,14,Frozen,Clear,0.792,19.103,89.9
12.961400007425333,77.5296990078203,12.98470128337795,77.65348301821457,10,2,6,Snacks,Cloudy,0.695,13.661,67.1
12.851462505668401,77.54999202405989,12.867420326918607,77.66923790899244,2,3,4,Snacks,Heavy Rain,0.274,13.048,76.1
12.993615548384788,77.6480480550012,12.860478555690426,77.68269491237764,11,6,15,Beverages,Cloudy,0.56,15.273,71.0
13.036876471940987,77.71598471087411,12.963059308752474,77.56470568489009,22,1,19,Personal Care,Clear,0.278,18.331,78.7
12.893638095893817,77.48446522720066,12.904519687508307,77.72295001346511,23,0,11,Groceries,Clear,0.245,25.877,90.0
13.082913965473258,77.51296505567164,12.851804143803342,77.53765998772543,9,1,14,Beverages,Clear,0.644,25.837,90.0
12.982599884854626,77.73441034474527,13.019842615126596,77.70081937949658,2,6,14,Frozen,Clear,0.153,5.513,28.5
12.894561500787773,77.68318913132133,13.054038884186356,77.57741992112136,5,4,18,Beverages,Cloudy,0.344,21.114,90.0
13.011486892729222,77.55382093024636,12.886969642613986,77.520268655878,9,5,4,Groceries,Heavy Rain,0.765,14.315,90.0
12.897980677128835,77.55729044242389,12.990975568550349,77.55303480545378,23,3,11,Groceries,Rainy,0.361,10.351,54.7
12.865883337073834,77.5908601611999,13.09599623820532,77.68986903164188,12,4,3,Snacks,Clear,0.377,27.745,90.0
13.02132881060481,77.6521398499258,12.917188920849684,77.63446117023263,11,4,7,Dairy,Clear,0.24,11.737,53.3
12.877673720826373,77.61831233139542,13.03270368303001,77.49100361275931,19,0,8,Groceries,Clear,0.683,22.079,88.7
12.876554362094108,77.68283598574953,12.890525644403363,77.48719017792047,4,4,18,Personal Care,Rainy,0.415,21.264,90.0
13.034985890795452,77.46625003753404,13.083023245395808,77.65616024204168,6,3,7,Frozen,Clear,0.253,21.253,82.0
12.863800558302017,77.69571222275455,12.85010839629643,77.52184768209864,17,5,1,Dairy,Cloudy,0.244,18.91,77.7
13.052442294761988,77.46741540552574,12.923682545057352,77.51259784547528,9,0,10,Groceries,Heavy Rain,0.799,15.131,90.0
13.049037189661956,77.71429217750654,13.094108129605834,77.67485053007684,14,3,9,Beverages,Heavy Rain,0.22,6.585,49.9
12.885348357019442,77.46297633060425,13.017672559500406,77.54679610186878,19,6,15,Groceries,Clear,0.585,17.292,79.0
12.979595161819242,77.48834972941364,12.902961399849584,77.47049157797844,17,5,1,Dairy,Heavy Rain,0.195,8.738,49.7
12.874156372742235,77.50405531154512,13.04784139545411,77.5774504614751,12,1,18,Groceries,Clear,0.57,20.886,86.4
13.008142804946496,77.5169152346419,13.074521394890082,77.6207536112734,1,5,15,Beverages,Rainy,0.401,13.454,70.0
12.865732503242636,77.57052862177707,12.971817792684327,77.63044675910184,20,2,12,Frozen,Clear,0.762,13.466,65.7
13.086120214080687,77.64664460206319,12.889005913301911,77.46755162243244,2,5,17,Dairy,Clear,0.206,29.274,90.0
12.901932683842395,77.71778101457234,12.914648255558202,77.58606779289798,1,4,5,Dairy,Rainy,0.35,14.346,71.5
13.02072366398716,77.60735084304095,13.085778529323935,77.55786859798724,5,3,8,Beverages,Clear,0.469,9.003,46.4
12.882072856094277,77.60974692225416,12.890275699261416,77.58468042587013,6,0,6,Frozen,Heavy Rain,0.336,2.866,30.9
12.902399112081694,77.54579152938491,12.927976709237983,77.46250919073732,19,5,6,Personal Care,Clear,0.589,9.464,43.6
12.962737412220843,77.69020412729175,12.886384418655283,77.53868207314969,13,3,18,Frozen,Clear,0.353,18.487,79.7
12.993274035335379,77.48314586843546,12.876401477792633,77.64303756162556,22,3,18,Snacks,Cloudy,0.284,21.66,90.0
13.099715810097921,77.54033095419746,12.980506264647515,77.4877749084358,2,5,4,Personal Care,Rainy,0.314,14.426,71.0
12.856481557022736,77.47909442412174,12.949177322823614,77.73776611664692,23,6,5,Frozen,Clear,0.203,29.871,90.0
12.85007860491102,77.51425424564786,12.861542109206074,77.74817322503253,11,1,2,Snacks,Cloudy,0.224,25.391,90.0
12.937591773678736,77.62597937346673,12.886298719176613,77.55813269006183,14,6,3,Dairy,Clear,0.253,9.306,41.3
12.941539091950604,77.48778811639427,12.859414594896865,77.65428663089794,0,1,18,Frozen,Clear,0.222,20.225,82.4
13.070959309024657,77.48018533857906,12.856147487409507,77.64060305686016,17,4,4,Beverages,Clear,0.294,29.542,90.0
13.078145636924326,77.69777324343188,12.894617523451782,77.50014944469797,12,3,1,Dairy,Clear,0.232,29.58,90.0
13.07013124408983,77.48548973842824,13.035912323087677,77.56645823284215,17,5,17,Beverages,Clear,0.464,9.56,49.1
12.885794687621512,77.63241600497365,12.853692492052277,77.74419388777079,22,3,15,Dairy,Cloudy,0.349,12.632,58.5
12.953026208795269,77.55560335486825,12.92611935621504,77.48830228016814,5,4,14,Dairy,Clear,0.376,7.883,41.5
13.036471290573756,77.71891013653287,12.991197017759458,77.62255303156878,22,3,3,Beverages,Clear,0.286,11.59,46.9
12.92815276694606,77.66226501104246,13.035925892108986,77.62975422323669,11,4,1,Snacks,Clear,0.099,12.491,50.4
13.015809507127637,77.46782906945393,13.019472974739763,77.50025762828928,7,2,13,Personal Care,Rainy,0.384,3.537,32.4
12.909285715797772,77.7186404331528,13.097106110450154,77.61057444390312,16,2,11,Personal Care,Rainy,0.289,23.943,90.0
12.930854814490202,77.57416966836081,12.918906815605395,77.72523862804324,0,2,4,Frozen,Cloudy,0.342,16.426,72.1
13.06510741233712,77.53946823469524,12.850034682000649,77.484696863533,16,1,9,Personal Care,Cloudy,0.293,24.64,90.0
12.912627259022248,77.65183460646887,12.859554818969684,77.50692289834869,21,2,18,Frozen,Clear,0.477,16.78,73.7
13.091081021721216,77.66539217636982,12.874379677605006,77.52668857437186,5,0,18,Beverages,Clear,0.257,28.399,90.0
12.92656489023421,77.54097523306126,13.093809422146,77.67529387538019,13,1,1,Dairy,Rainy,0.217,23.614,90.0
12.855882027455818,77.55549696379911,12.992512073575437,77.62317542536313,18,2,1,Personal Care,Clear,0.721,16.871,72.8
12.913725225950643,77.49689915285201,13.049842133480732,77.60106410819428,13,3,6,Groceries,Rainy,0.346,18.88,90.0
12.892801235560857,77.62803306944275,13.096269754000204,77.68761926307046,22,4,15,Dairy,Cloudy,0.515,23.528,90.0
12.976706741554388,77.73707271599949,13.06106697122227,77.74348014347916,19,2,15,Frozen,Clear,0.747,9.406,51.2
12.878179016581965,77.57498733870302,12.951903969091353,77.50878741540474,6,4,10,Groceries,Heavy Rain,0.244,10.894,67.6
13.006512219311352,77.74886185447833,13.068970358880305,77.6936151256485,9,3,11,Groceries,Rainy,0.658,9.168,62.5
13.068724767639123,77.50292438134875,12.958437729126604,77.56102651121401,16,3,9,Beverages,Clear,0.352,13.785,64.1
12.940629720450934,77.68882983771253,12.878492011118349,77.49379736712767,10,0,9,Beverages,Cloudy,0.784,22.239,90.0
12.892123179826351,77.72843247608428,12.987032837743918,77.52695603027834,9,5,3,Personal Care,Heavy Rain,0.575,24.251,90.0
12.950006248946103,77.65641630579897,13.078936835196966,77.56978894492744,20,4,9,Groceries,Cloudy,0.675,17.135,81.5
13.046491705362657,77.48279788679326,13.04613457490735,77.71974826764928,2,0,19,Dairy,Heavy Rain,0.285,25.668,90.0
12.997871918519898,77.54796240615154,12.950481792086935,77.5935228593588,11,0,10,Dairy,Clear,0.138,7.221,35.0
12.8752858033319,77.47569974395319,13.063716571042661,77.63429091878024,9,5,12,Frozen,Heavy Rain,0.772,27.098,90.0
12.984296788581759,77.63052443627474,12.966045623698497,77.45997033958183,17,1,19,Beverages,Cloudy,0.323,18.592,82.3
12.967021345363898,77.74944464274768,13.021143681729491,77.4692020135146,23,6,1,Groceries,Clear,0.28,30.954,90.0
12.93177806400529,77.56242638397057,12.933283792190444,77.73149979018682,21,5,13,Personal Care,Clear,0.724,18.324,83.1
12.877540149013331,77.49888351275789,12.898678501690311,77.70149534385169,8,2,5,Beverages,Cloudy,0.765,22.087,90.0
13.095277983905069,77.5305920584001,12.928367600946668,77.59689219520392,9,6,10,Frozen,Clear,0.893,19.901,88.2
12.894010829973313,77.62124059076305,13.06879090786733,77.51011947762632,2,3,1,Dairy,Clear,0.365,22.862,88.5
12.898185722697686,77.62068853605028,13.097442746196576,77.46205268634814,21,6,7,Frozen,Clear,0.585,28.041,90.0
12.886395673025559,77.5189462498809,12.915979207611597,77.7426046555622,7,0,11,Snacks,Clear,0.582,24.464,90.0
12.992548259674734,77.67521142216135,12.891340853215729,77.45170168636415,7,4,10,Beverages,Clear,0.188,26.708,90.0
12.960917393620674,77.47640368744801,12.86777068225615,77.52129433559865,9,5,8,Snacks,Cloudy,0.739,11.443,61.7
12.912389295506639,77.6369120848292,13.038454889059715,77.65517089187126,22,1,18,Snacks,Cloudy,0.279,14.157,65.1
12.957355845755382,77.57770968468512,12.982000063865495,77.73136947686302,23,5,5,Beverages,Clear,0.288,16.874,66.6
13.018380462765428,77.48815250595298,12.989025050234321,77.48511779274534,7,5,5,Beverages,Cloudy,0.338,3.281,22.9
12.920425132874657,77.6403154256287,12.861301596610742,77.68216729969062,15,5,11,Frozen,Clear,0.346,7.987,38.5
13.078811444007595,77.65191482545848,12.870264247872878,77.54953043923543,5,4,7,Dairy,Rainy,0.438,25.706,90.0
12.926586559294426,77.58200608868935,13.07865574741089,77.65391552794395,11,0,6,Beverages,Heavy Rain,0.234,18.618,90.0
12.899544757705712,77.68939784583962,12.994182706115968,77.47898996911943,17,6,2,Dairy,Heavy Rain,0.34,25.113,90.0
13.088641961718203,77.60279497532315,12.904801670308476,77.70944504806931,12,6,10,Frozen,Clear,0.361,23.482,90.0
13.052640152529545,77.53572633562956,12.901865324132027,77.66216718018812,22,3,12,Frozen,Rainy,0.535,21.651,90.0
12.935784406210866,77.73608038338145,12.91022579653657,77.73668055183579,12,2,11,Snacks,Cloudy,0.35,2.843,20.6
13.060357962785968,77.73321321132497,12.865939472738097,77.60072574726821,18,3,15,Beverages,Clear,0.585,25.951,90.0
12.97970356228845,77.4786864184155,12.862440812906643,77.71630739906533,11,6,13,Dairy,Heavy Rain,0.437,28.866,90.0
12.936688124565265,77.73382438476452,13.029996337406532,77.61211958818923,17,0,13,Groceries,Clear,0.256,16.779,70.0
13.059902897384804,77.6826447142215,12.91593920361205,77.60383675577582,19,3,6,Frozen,Cloudy,0.614,18.143,81.8
13.03804126671611,77.48199324876717,12.946116248817164,77.47838312636479,23,1,16,Personal Care,Clear,0.433,10.229,49.1
12.924468710660776,77.60579758155566,12.984340731296749,77.69425084309553,8,5,17,Frozen,Clear,0.713,11.67,58.1
13.001669628814494,77.46048539302328,12.93001602360747,77.57366075564863,13,4,15,Snacks,Rainy,0.28,14.625,79.2
12.942347555879948,77.62665712116826,12.969696603312043,77.63000751330209,17,6,2,Dairy,Cloudy,0.469,3.063,23.4
12.850262993140097,77.72995629256046,13.066252663548799,77.64520748862465,21,6,19,Snacks,Cloudy,0.649,25.713,90.0
13.09045393535007,77.56046292124564,12.911024870363713,77.68244339065195,2,0,11,Dairy,Clear,0.248,23.932,90.0
12.98740726901821,77.60258755221535,13.047814918280594,77.62260329385695,0,3,9,Personal Care,Heavy Rain,0.35,7.058,50.8
12.999608150416446,77.5182680977708,12.915987163683166,77.6359731644693,2,6,5,Frozen,Clear,0.074,15.784,65.1
12.999972856419323,77.61228387197868,12.896736901959404,77.60622639938013,3,0,2,Groceries,Clear,0.316,11.498,46.1
12.98766036520485,77.690772400623,12.868164687350191,77.63418551689895,6,6,16,Groceries,Clear,0.308,14.634,63.1
12.922511961193399,77.51457748218117,13.021050380310266,77.58326870400228,6,2,11,Beverages,Clear,0.215,13.246,56.5
13.092894031227013,77.61604602858935,12.95290845195104,77.68292345449744,2,3,18,Groceries,Rainy,0.298,17.169,89.0
13.00541710312882,77.55639298313538,13.04260672847985,77.69315217438705,22,0,15,Personal Care,Clear,0.326,15.382,66.7
13.01773034013849,77.67436162342213,12.883167782758266,77.60513227211565,19,2,16,Groceries,Clear,0.696,16.738,77.1
12.963698189329262,77.66061159858717,13.000837638315037,77.49398841179243,4,6,8,Snacks,Clear,0.382,18.52,79.5
12.921965350122695,77.65963689683423,12.853246761181262,77.562049391725,9,6,8,Snacks,Clear,0.727,13.049,59.5
12.866087245543731,77.56334094011731,12.908457496169772,77.70198160089437,9,0,9,Dairy,Cloudy,0.683,15.749,77.8
12.937557549141971,77.62978379089114,13.00241180074911,77.72502470064796,20,3,1,Frozen,Heavy Rain,0.77,12.59,81.4
12.894024357317099,77.64532555510594,12.86400966920513,77.5301159005213,0,0,15,Beverages,Heavy Rain,0.327,12.927,82.7
13.015522067064252,77.65424419171092,12.944307187115552,77.73233078007635,20,6,18,Snacks,Heavy Rain,1.0,11.589,88.2
13.06975097120068,77.62257690621128,12.990415705006667,77.53301397282377,1,3,1,Beverages,Cloudy,0.402,13.113,59.4
12.925688714561412,77.71004142404696,13.031896640990652,77.72566305282396,12,1,17,Beverages,Heavy Rain,0.247,11.93,80.1
12.93322065635351,77.524639573781,13.026414013742102,77.73063065781125,13,3,13,Frozen,Clear,0.128,24.608,90.0
13.017591125957253,77.46674203680841,12.88704514997763,77.60144957264548,5,1,11,Frozen,Clear,0.232,20.587,81.7
12.887317858560309,77.73875103616214,12.868792588300037,77.73516564627168,2,5,14,Frozen,Heavy Rain,0.096,2.096,26.5
13.082359356669425,77.46822011798716,12.94408959994995,77.61478170975924,10,2,1,Snacks,Rainy,0.767,22.102,90.0
12.94096169525637,77.72088669673758,12.910201510127544,77.56366708640842,21,2,19,Snacks,Clear,0.671,17.379,75.8
12.875299861481693,77.63368548108627,12.92642284870422,77.69304785157581,13,5,17,Snacks,Clear,0.223,8.586,44.1
12.89367100123016,77.72562211559438,12.935621162215883,77.4825566304536,21,6,14,Beverages,Clear,0.76,26.754,90.0
13.083186519001865,77.61948617916879,12.94929445182519,77.5149965205048,8,1,7,Personal Care,Clear,0.663,18.703,82.3
12.911779822092255,77.69630261764785,12.979650104099601,77.51397503165775,14,4,3,Groceries,Rainy,0.339,21.151,90.0
13.015567200957822,77.66638707897036,12.852325933431892,77.63662205857332,20,2,6,Frozen,Clear,0.673,18.436,81.7
12.889041305884566,77.6075336400982,12.924500591112245,77.66266184754882,9,0,10,Groceries,Clear,0.708,7.159,42.1
12.898525423087195,77.55899707698609,12.916091784967392,77.7012276240582,23,1,19,Beverages,Clear,0.429,15.539,68.8
13.069809554724994,77.4508577062065,12.909055758139544,77.71995858937889,21,0,8,Dairy,Cloudy,0.791,34.2,90.0
12.88700830502564,77.52527158237082,13.047154799469832,77.71251425494563,14,5,14,Frozen,Cloudy,0.443,26.996,90.0
12.85468764668407,77.73553004254218,12.912824499163076,77.6545983790744,11,3,8,Snacks,Clear,0.334,10.897,49.7
12.975308297381568,77.5326385543595,12.887741160263914,77.72444800323802,4,3,2,Snacks,Clear,0.119,22.955,86.1
13.065681703315732,77.67555573279866,13.062956501534252,77.5326633625028,4,3,15,Beverages,Clear,0.232,15.481,63.9
12.931497761353906,77.6025492843594,12.945735374108121,77.66758277786819,21,1,7,Groceries,Cloudy,0.538,7.223,40.3
12.882040567661427,77.54255431539644,12.89600849929212,77.47300022951443,8,3,12,Beverages,Clear,0.792,7.698,48.1
13.095557707391409,77.74732803468872,13.03780196391484,77.48756852742197,22,1,7,Groceries,Cloudy,0.302,28.86,90.0
13.019184657372353,77.46409231325744,13.014293582117997,77.5178366432159,8,0,14,Dairy,Clear,0.826,5.848,38.3
13.062672657987038,77.62462313194222,13.086324941754661,77.48080302271306,6,1,16,Beverages,Heavy Rain,0.404,15.798,90.0
13.03803456808223,77.58845546480292,13.06944889489227,77.7396997539816,13,0,15,Frozen,Rainy,0.287,16.751,87.4
13.024560568497296,77.47295792291062,13.023578840486449,77.58987326884022,7,3,18,Personal Care,Cloudy,0.475,12.666,61.5
12.946141016782729,77.51422886174461,12.890247781380944,77.72201130814334,9,0,14,Frozen,Clear,0.796,23.361,90.0
12.931084998300909,77.65827259210337,12.970795309609528,77.59298958439263,11,2,11,Personal Care,Clear,0.308,8.339,40.9
13.029239648973618,77.48249858893803,12.879697172552579,77.65990285667053,19,5,15,Personal Care,Clear,0.743,25.418,90.0
13.029178252044307,77.69030753316491,12.987349570155583,77.54651443878217,20,4,13,Dairy,Clear,0.841,16.258,73.4
13.087647096012272,77.63751829818564,13.079195889236605,77.73519963587128,15,4,5,Dairy,Clear,0.345,10.621,49.1
12.99216495446208,77.48025727846509,12.850955736764279,77.46046833853856,22,2,6,Frozen,Cloudy,0.233,15.848,63.9
12.923655276446919,77.53604438862898,13.069003699066164,77.6592213743663,6,0,2,Snacks,Rainy,0.182,20.96,90.0
12.97238219983262,77.49115335870407,12.984829518564716,77.73511399789652,15,1,15,Frozen,Clear,0.274,26.47,90.0
13.00342845418148,77.68928038866733,12.887812379972878,77.68644458892811,9,3,4,Groceries,Rainy,0.632,12.86,69.2
12.956682449894227,77.6098878875377,13.063966435419633,77.69827888371239,10,6,2,Personal Care,Clear,0.72,15.298,70.7
13.047783280839887,77.45084898101499,12.984224086906277,77.5397489059881,17,6,16,Snacks,Clear,0.248,11.946,54.0
12.996153303053958,77.61287109416844,12.962041425529,77.58555439703467,8,0,1,Personal Care,Clear,0.662,4.811,32.2
12.852358931906913,77.59484110527949,12.974929542297684,77.49085427911602,5,0,19,Frozen,Clear,0.421,17.685,77.9
12.992459972058002,77.64292292089775,12.886842893924666,77.5629216696133,11,3,5,Frozen,Cloudy,0.466,14.598,67.3
13.008400946485464,77.4604532166461,12.878184543764691,77.45253058043949,2,1,18,Dairy,Clear,0.222,14.505,63.2
13.078815312886018,77.46062773757991,13.015389115678445,77.68363088172052,13,0,13,Groceries,Clear,0.264,25.165,90.0
12.953430418416048,77.55481043152861,13.07010296726131,77.7359037041757,17,2,1,Dairy,Cloudy,0.277,23.521,90.0
12.993616914817839,77.65656142884845,13.023614677777555,77.6602548052131,3,6,15,Beverages,Clear,0.331,3.36,24.3
12.968749362678594,77.64996742777662,13.06019629748505,77.69308927809588,9,1,19,Dairy,Clear,0.734,11.19,57.6
12.982914107117221,77.53347907376308,13.061192910049119,77.60404091764259,6,0,18,Personal Care,Rainy,0.249,11.584,62.2
12.866826017667249,77.51482026336888,12.858010143448425,77.50750054108984,2,1,17,Beverages,Clear,0.351,1.261,18.7
13.074320916883275,77.65493767921431,13.042738724751306,77.66624463848265,3,4,5,Groceries,Cloudy,0.254,3.719,25.5
13.077603084957905,77.45813382084015,13.043023142631375,77.53978514146873,11,6,4,Frozen,Cloudy,0.263,9.644,44.6
12.987014902460658,77.61703499950833,12.937494241501293,77.58785750142555,13,6,6,Snacks,Rainy,0.209,6.35,35.9
12.989138878930236,77.57722959261324,12.95246225250166,77.72020035341161,13,5,11,Groceries,Clear,0.404,16.02,73.1
12.864389008985988,77.52172604538056,13.036372500031417,77.56188113974581,1,3,15,Snacks,Heavy Rain,0.391,19.613,90.0
12.999487628279939,77.60608942679974,13.096638685217613,77.53681085529698,0,5,19,Personal Care,Clear,0.335,13.154,62.2
12.95728794746979,77.51515029698685,13.096956290359993,77.45950835112095,2,0,10,Personal Care,Cloudy,0.366,16.659,74.2
13.02726090755861,77.61929648166478,12.968460715353132,77.6604370620226,18,6,9,Dairy,Cloudy,0.811,7.913,49.6
12.861781229148892,77.4946921508679,13.047387685113497,77.51456597567397,15,5,17,Beverages,Rainy,0.375,20.751,90.0
13.027721920682373,77.5717078736274,12.966515373157668,77.64182498938196,11,1,19,Snacks,Cloudy,0.373,10.2,53.3
12.921723455958078,77.60312790059145,13.066489787101341,77.5599812521703,0,2,9,Frozen,Cloudy,0.257,16.762,72.8
13.012926332613276,77.45951030841316,13.012431915254648,77.6863027053919,0,6,11,Beverages,Heavy Rain,0.15,24.571,90.0
13.006781493828031,77.63321517214088,13.084160097731118,77.71696834425889,9,3,5,Groceries,Clear,0.621,12.504,57.8
12.906710371158058,77.67509458804925,13.099310040337544,77.52071097157231,20,6,7,Beverages,Cloudy,0.919,27.174,90.0
12.960113086304066,77.73682206884331,12.932546915085718,77.68769333018297,2,2,15,Groceries,Cloudy,0.276,6.143,37.1
13.05890831476333,77.51093790573933,13.09483095332803,77.49584413620212,14,4,4,Groceries,Clear,0.46,4.316,32.3
13.001397910898692,77.51260861017488,13.023128241707676,77.49227820360396,13,0,6,Snacks,Clear,0.354,3.27,20.6
12.867184575494603,77.54144924726866,12.909521550057258,77.5785336957348,23,6,2,Groceries,Cloudy,0.297,6.19,33.0
12.960727207830207,77.71722921123707,12.850777987479956,77.54735285041052,7,5,5,Frozen,Clear,0.21,22.102,86.4
12.92794286469448,77.57205714910786,13.020959623088418,77.74614733130704,6,5,14,Beverages,Heavy Rain,0.23,21.513,90.0
13.010411419727907,77.54053814392279,12.905594920140082,77.69119369516581,14,5,17,Beverages,Cloudy,0.287,20.059,89.6
13.003640985323814,77.67235423456381,12.907844655261648,77.71707106588458,9,2,7,Personal Care,Cloudy,0.687,11.702,58.2
12.852599525377535,77.4613970532733,12.988042016213,77.49079929705955,4,0,18,Beverages,Clear,0.355,15.394,67.2
13.001923877354615,77.61464435339249,12.857731480423384,77.6641882870281,15,2,8,Beverages,Heavy Rain,0.232,16.909,90.0
13.033712413496234,77.58505699732288,12.95409231379755,77.63128529177114,23,4,6,Beverages,Heavy Rain,0.236,10.172,62.4
13.042182508100394,77.6374574632228,13.049843368037683,77.47977177525968,21,4,18,Dairy,Cloudy,0.787,17.103,86.1
12.86474394259749,77.66932990204712,12.856815059702196,77.68809907825472,2,6,10,Groceries,Clear,0.49,2.217,22.7
12.925914604277468,77.54749651566358,13.005985394761627,77.7061345403051,18,3,4,Beverages,Cloudy,0.709,19.359,86.8
12.955318390137881,77.64092515580697,12.889594914570443,77.72422789883132,16,2,5,Personal Care,Clear,0.344,11.615,52.6
12.894942926948728,77.6072986108883,13.065709843596013,77.73194616090687,15,2,8,Frozen,Clear,0.285,23.302,90.0
12.955183467791253,77.49019034311709,12.947671732225267,77.48234317074201,11,6,3,Snacks,Clear,0.294,1.192,13.2
12.867782383956397,77.7145178624029,13.053030582254374,77.71465168638684,19,0,18,Frozen,Clear,0.679,20.599,89.9
12.878304320751763,77.67637705034926,13.030955066004715,77.73360800575172,13,4,12,Groceries,Heavy Rain,0.265,18.071,90.0
13.017173690710855,77.7264962402687,13.069458781489498,77.65723825850574,2,0,18,Snacks,Cloudy,0.356,9.491,56.1
12.915643115290038,77.6661213774392,12.979214973720945,77.50515540077838,3,3,5,Frozen,Cloudy,0.362,18.821,77.1
13.027851461869894,77.52344196814133,12.971528251294542,77.57025130135547,17,0,16,Groceries,Rainy,0.276,8.059,46.9
12.862027132004167,77.5791578675408,12.859357633091406,77.47703307343659,9,1,13,Dairy,Clear,0.643,11.075,53.4
12.990675763260874,77.56606052763347,12.983453521927462,77.45127393364389,13,2,8,Beverages,Heavy Rain,0.252,12.463,74.8
12.94786216589671,77.46074657978966,12.98049409186935,77.72601862534474,19,2,7,Groceries,Cloudy,0.765,28.973,90.0
13.049242847978865,77.57316444589367,13.001598695638169,77.74170152287147,6,0,3,Snacks,Clear,0.22,19.011,76.3
13.04598789505139,77.55367083619933,12.882755409682835,77.72578786713383,21,5,16,Dairy,Cloudy,0.598,26.025,90.0
12.943889910614377,77.45117713586026,12.984991977423736,77.52618877490103,5,1,15,Personal Care,Cloudy,0.328,9.325,47.5
